,x,y,id,location_code,location,gene,gene_ensembl_id,cell_line,Uniprot
20713,3.5869298,2.4123127,40830_534_C12_1,2 25,"Nucleoli,Cytosol",ARHGAP11A,ENSG00000198826,U-2 OS,Q6P4F7 H3BQ41 H3BR51
20714,1.3927264,-4.2069964,40830_534_C12_2,2 25,"Nucleoli,Cytosol",ARHGAP11A,ENSG00000198826,U-2 OS,Q6P4F7 H3BQ41 H3BR51
20715,1.197672,-4.21199,40830_552_C12_1,2 25,"Nucleoli,Cytosol",ARHGAP11A,ENSG00000198826,U-251 MG,Q6P4F7 H3BQ41 H3BR51
20716,1.2245104,-4.251114,40830_552_C12_2,2 25,"Nucleoli,Cytosol",ARHGAP11A,ENSG00000198826,U-251 MG,Q6P4F7 H3BQ41 H3BR51
20721,1.7865071,1.3394195,40943_555_C1_2,2 25,"Nucleoli,Cytosol",ZCCHC2,ENSG00000141664,A-431,Q9C0B9 A0A087WXC7 K7EKB8 K7ERQ9 K7ESN2
20766,3.373071,6.815234,40929_424_C5_1,0 14,"Nucleoplasm,Microtubules",PPDPF,ENSG00000125534,A-431,Q9H3Y8 X6R7I6
20767,3.3981516,6.9252133,40929_424_C5_2,0 14,"Nucleoplasm,Microtubules",PPDPF,ENSG00000125534,A-431,Q9H3Y8 X6R7I6
20768,3.1533968,6.3464246,40929_429_C5_1,0 14,"Nucleoplasm,Microtubules",PPDPF,ENSG00000125534,U-251 MG,Q9H3Y8 X6R7I6
20769,3.21554,6.6404767,40929_429_C5_2,0 14,"Nucleoplasm,Microtubules",PPDPF,ENSG00000125534,U-251 MG,Q9H3Y8 X6R7I6
20786,0.43042174,-4.7073016,40943_555_C1_1,2 25,"Nucleoli,Cytosol",ZCCHC2,ENSG00000141664,A-431,Q9C0B9 A0A087WXC7 K7EKB8 K7ERQ9 K7ESN2
20830,0.9064903,-4.2885795,41184_475_D11_1,2 25,"Nucleoli,Cytosol",AMDHD2,ENSG00000162066,A-431,Q9Y303 A0A3B3IU33 H3BSD5 H3BSV9 H3BT49 H3BTE3 H3BTZ6
20832,1.1259071,-3.6612864,41252_486_B12_3,2 25,"Nucleoli,Cytosol",NUDT8,ENSG00000167799,A-431,Q8WV74
20833,5.890774,-2.7405257,41252_486_B12_4,2 25,"Nucleoli,Cytosol",NUDT8,ENSG00000167799,A-431,Q8WV74
20834,0.64958346,-4.928502,41252_490_B12_1,2 25,"Nucleoli,Cytosol",NUDT8,ENSG00000167799,U-2 OS,Q8WV74
20835,0.7197221,-4.827395,41252_490_B12_2,2 25,"Nucleoli,Cytosol",NUDT8,ENSG00000167799,U-2 OS,Q8WV74
20836,-0.8592288,-5.787509,41252_509_B12_1,2 25,"Nucleoli,Cytosol",NUDT8,ENSG00000167799,U-251 MG,Q8WV74
20837,0.83584607,-4.8276296,41252_509_B12_2,2 25,"Nucleoli,Cytosol",NUDT8,ENSG00000167799,U-251 MG,Q8WV74
20846,0.88195324,-4.699149,41184_477_D11_3,2 25,"Nucleoli,Cytosol",AMDHD2,ENSG00000162066,U-251 MG,Q9Y303 A0A3B3IU33 H3BSD5 H3BSV9 H3BT49 H3BTE3 H3BTZ6
20847,0.96131897,-4.613788,41184_477_D11_4,2 25,"Nucleoli,Cytosol",AMDHD2,ENSG00000162066,U-251 MG,Q9Y303 A0A3B3IU33 H3BSD5 H3BSV9 H3BT49 H3BTE3 H3BTZ6
20848,1.0048321,-4.3781962,41184_860_E8_3,2 25,"Nucleoli,Cytosol",AMDHD2,ENSG00000162066,U-2 OS,Q9Y303 A0A3B3IU33 H3BSD5 H3BSV9 H3BT49 H3BTE3 H3BTZ6
20849,0.8727548,-4.392528,41184_860_E8_6,2 25,"Nucleoli,Cytosol",AMDHD2,ENSG00000162066,U-2 OS,Q9Y303 A0A3B3IU33 H3BSD5 H3BSV9 H3BT49 H3BTE3 H3BTZ6
20850,4.484447,3.2307005,31801_374_H6_2,6 25,"ER,Cytosol",RPS25,ENSG00000118181,A-431,P62851 E9PK60 E9PQK3
20851,4.5701156,3.2308722,31801_374_H6_1,6 25,"ER,Cytosol",RPS25,ENSG00000118181,A-431,P62851 E9PK60 E9PQK3
20852,4.545665,3.1419408,31801_372_H6_2,6 25,"ER,Cytosol",RPS25,ENSG00000118181,U-251 MG,P62851 E9PK60 E9PQK3
20853,3.8474903,2.8468456,31801_372_H6_1,6 25,"ER,Cytosol",RPS25,ENSG00000118181,U-251 MG,P62851 E9PK60 E9PQK3
20854,4.4981585,3.260377,31801_371_H6_2,6 25,"ER,Cytosol",RPS25,ENSG00000118181,U-2 OS,P62851 E9PK60 E9PQK3
20855,4.509486,3.255233,31801_371_H6_1,6 25,"ER,Cytosol",RPS25,ENSG00000118181,U-2 OS,P62851 E9PK60 E9PQK3
20895,-1.8039808,0.7852162,4130_79_G11_1,0 25,"Nucleoplasm,Cytosol",RARS,ENSG00000113643,U-251 MG,P54136 E5RH09 E5RI24 E5RJM9
20923,0.92413867,-4.386432,41184_475_D11_2,2 25,"Nucleoli,Cytosol",AMDHD2,ENSG00000162066,A-431,Q9Y303 A0A3B3IU33 H3BSD5 H3BSV9 H3BT49 H3BTE3 H3BTZ6
20926,6.049438,-2.3688586,32006_377_C12_5,2 23,"Nucleoli,Mitochondria",COX10,ENSG00000006695,U-2 OS,Q12887 A0A590UJJ5 H7C101 J3KRW4 J3KSJ3
20928,-0.9884569,-0.72371775,32031_814_F5_5,0 25,"Nucleoplasm,Cytosol",DTL,ENSG00000143476,A-431,Q9NZJ0 F5GZ90
20929,-1.1881601,0.23000824,32031_814_F5_1,0 25,"Nucleoplasm,Cytosol",DTL,ENSG00000143476,A-431,Q9NZJ0 F5GZ90
20930,-1.00547,-1.703736,32031_759_F5_2,0 25,"Nucleoplasm,Cytosol",DTL,ENSG00000143476,U-2 OS,Q9NZJ0 F5GZ90
20931,-0.93418664,-1.7833397,32031_759_F5_1,0 25,"Nucleoplasm,Cytosol",DTL,ENSG00000143476,U-2 OS,Q9NZJ0 F5GZ90
20932,-1.2923467,-0.7258596,32031_755_F5_2,0 25,"Nucleoplasm,Cytosol",DTL,ENSG00000143476,U-251 MG,Q9NZJ0 F5GZ90
20933,-0.8452901,1.2240226,32031_755_F5_1,0 25,"Nucleoplasm,Cytosol",DTL,ENSG00000143476,U-251 MG,Q9NZJ0 F5GZ90
20934,-3.577905,-2.832139,32023_816_H3_2,0 25,"Nucleoplasm,Cytosol",DTL,ENSG00000143476,A-431,Q9NZJ0 F5GZ90
20935,-3.6896172,-2.9318612,32023_816_H3_1,0 25,"Nucleoplasm,Cytosol",DTL,ENSG00000143476,A-431,Q9NZJ0 F5GZ90
20936,-1.9020839,-0.3863883,32023_777_H3_2,0 25,"Nucleoplasm,Cytosol",DTL,ENSG00000143476,U-2 OS,Q9NZJ0 F5GZ90
20937,-1.9775999,-0.46237665,32023_777_H3_1,0 25,"Nucleoplasm,Cytosol",DTL,ENSG00000143476,U-2 OS,Q9NZJ0 F5GZ90
20938,5.9577312,-2.713896,32006_377_C12_4,2 23,"Nucleoli,Mitochondria",COX10,ENSG00000006695,U-2 OS,Q12887 A0A590UJJ5 H7C101 J3KRW4 J3KSJ3
21050,0.77152777,-3.7086825,3388_19_G4_2,2 25,"Nucleoli,Cytosol",MBIP,ENSG00000151332,A-431,Q9NS73 A0A087X1L0 S4R2X9 S4R3N2 S4R3P6 S4R3Y0
21051,1.3566027,-4.508766,3388_19_G4_1,2 25,"Nucleoli,Cytosol",MBIP,ENSG00000151332,A-431,Q9NS73 A0A087X1L0 S4R2X9 S4R3N2 S4R3P6 S4R3Y0
21060,3.8797827,2.468784,34019_962_F5_1,2 25,"Nucleoli,Cytosol",EEF1A2,ENSG00000101210,MCF7,Q05639 A0A2R8Y488 A0A2R8Y660 A0A2R8YDN5 A0A2U3TZH3 A0A6Q8PFK6
21063,3.7130327,2.5223832,34019_962_F5_2,2 25,"Nucleoli,Cytosol",EEF1A2,ENSG00000101210,MCF7,Q05639 A0A2R8Y488 A0A2R8Y660 A0A2R8YDN5 A0A2U3TZH3 A0A6Q8PFK6
21085,2.454969,2.604186,34019_970_F5_2,2 25,"Nucleoli,Cytosol",EEF1A2,ENSG00000101210,U-2 OS,Q05639 A0A2R8Y488 A0A2R8Y660 A0A2R8YDN5 A0A2U3TZH3 A0A6Q8PFK6
21086,2.7302096,2.4722078,34019_970_F5_1,2 25,"Nucleoli,Cytosol",EEF1A2,ENSG00000101210,U-2 OS,Q05639 A0A2R8Y488 A0A2R8Y660 A0A2R8YDN5 A0A2U3TZH3 A0A6Q8PFK6
21103,4.6759405,3.13995,3372_35_H9_2,6 25,"ER,Cytosol",RPL9,ENSG00000163682,U-2 OS,P32969 A0A2R8Y5Y7 D6RAN4 H0Y9R4 H0Y9V9
21104,4.4978423,3.072639,3372_35_H9_1,6 25,"ER,Cytosol",RPL9,ENSG00000163682,U-2 OS,P32969 A0A2R8Y5Y7 D6RAN4 H0Y9R4 H0Y9V9
21183,1.0530095,-4.5169654,3456_159_F11_2,2 25,"Nucleoli,Cytosol",ZEB2,ENSG00000169554,U-251 MG,O60315 A0A0D9SF71 A0A0D9SF74 A0A0D9SG93 A0A0D9SGG5 A0A1B0GTH3 A0A1B0GUM8 A0A1B0GV02 A0A1B0GVV8 A0A1B0GW50 A0A1B0GWA7 A0A1W2PS25 A0A1X7SC99 A0A2R8YDQ8 A0A6Q8PH34 A0JP08 C9JU62 C9JUQ1 E7ESP8 E7EUW9 E7EVG9 H7C0G0 U3KPV5 U3KPX6 U3KQ33 U3KQ51
21186,1.0623659,-4.521918,3456_159_F11_1,2 25,"Nucleoli,Cytosol",ZEB2,ENSG00000169554,U-251 MG,O60315 A0A0D9SF71 A0A0D9SF74 A0A0D9SG93 A0A0D9SGG5 A0A1B0GTH3 A0A1B0GUM8 A0A1B0GV02 A0A1B0GVV8 A0A1B0GW50 A0A1B0GWA7 A0A1W2PS25 A0A1X7SC99 A0A2R8YDQ8 A0A6Q8PH34 A0JP08 C9JU62 C9JUQ1 E7ESP8 E7EUW9 E7EVG9 H7C0G0 U3KPV5 U3KPX6 U3KQ33 U3KQ51
21187,0.7329056,-5.171008,3456_111_F11_2,2 25,"Nucleoli,Cytosol",ZEB2,ENSG00000169554,U-2 OS,O60315 A0A0D9SF71 A0A0D9SF74 A0A0D9SG93 A0A0D9SGG5 A0A1B0GTH3 A0A1B0GUM8 A0A1B0GV02 A0A1B0GVV8 A0A1B0GW50 A0A1B0GWA7 A0A1W2PS25 A0A1X7SC99 A0A2R8YDQ8 A0A6Q8PH34 A0JP08 C9JU62 C9JUQ1 E7ESP8 E7EUW9 E7EVG9 H7C0G0 U3KPV5 U3KPX6 U3KQ33 U3KQ51
21188,0.73318124,-5.1488576,3456_111_F11_1,2 25,"Nucleoli,Cytosol",ZEB2,ENSG00000169554,U-2 OS,O60315 A0A0D9SF71 A0A0D9SF74 A0A0D9SG93 A0A0D9SGG5 A0A1B0GTH3 A0A1B0GUM8 A0A1B0GV02 A0A1B0GVV8 A0A1B0GW50 A0A1B0GWA7 A0A1W2PS25 A0A1X7SC99 A0A2R8YDQ8 A0A6Q8PH34 A0JP08 C9JU62 C9JUQ1 E7ESP8 E7EUW9 E7EVG9 H7C0G0 U3KPV5 U3KPX6 U3KQ33 U3KQ51
21212,-0.062639646,-0.4434416,40273_411_F2_1,0 25,"Nucleoplasm,Cytosol",ANKRD49,ENSG00000168876,U-2 OS,Q8WVL7 F5GWD9 F5H227 F5H3B3 F5H7L0 F6R851
21213,-0.17587636,-0.6594133,40273_411_F2_2,0 25,"Nucleoplasm,Cytosol",ANKRD49,ENSG00000168876,U-2 OS,Q8WVL7 F5GWD9 F5H227 F5H3B3 F5H7L0 F6R851
21214,-0.01220669,-5.1691985,40294_669_D8_1,2 16,"Nucleoli,Cyt. bridge",CDCA8,ENSG00000134690,U-2 OS,Q53HL2
21215,0.38194272,-5.2576814,40294_669_D8_2,2 16,"Nucleoli,Cyt. bridge",CDCA8,ENSG00000134690,U-2 OS,Q53HL2
21239,0.8695284,-4.72385,40210_488_F11_3,2 25,"Nucleoli,Cytosol",PES1,ENSG00000100029,A-431,O00541 B3KXD6 B5MCF9 H7BYY8 H7C267
21240,1.1637179,-4.6206803,40210_488_F11_4,2 25,"Nucleoli,Cytosol",PES1,ENSG00000100029,A-431,O00541 B3KXD6 B5MCF9 H7BYY8 H7C267
21337,-0.6985946,-4.6999774,3221_91_C11_2,0 25,"Nucleoplasm,Cytosol",RPS6KA3,ENSG00000177189,U-2 OS,P51812 A0A2R8Y603 A0A2R8Y7S9 A0A2R8YGB7 B1AXG1 B1AXG2 B4DG22 B7ZB17
21348,-1.0451539,-3.2849655,3221_91_C11_1,0 25,"Nucleoplasm,Cytosol",RPS6KA3,ENSG00000177189,U-2 OS,P51812 A0A2R8Y603 A0A2R8Y7S9 A0A2R8YGB7 B1AXG1 B1AXG2 B4DG22 B7ZB17
21349,-1.6139033,-1.8889996,3221_68_C11_2,0 25,"Nucleoplasm,Cytosol",RPS6KA3,ENSG00000177189,U-251 MG,P51812 A0A2R8Y603 A0A2R8Y7S9 A0A2R8YGB7 B1AXG1 B1AXG2 B4DG22 B7ZB17
21350,-1.5065168,-3.1615477,3221_68_C11_1,0 25,"Nucleoplasm,Cytosol",RPS6KA3,ENSG00000177189,U-251 MG,P51812 A0A2R8Y603 A0A2R8Y7S9 A0A2R8YGB7 B1AXG1 B1AXG2 B4DG22 B7ZB17
21389,0.969589,-4.5842247,3358_32_H1_1,2 25,"Nucleoli,Cytosol",ZNF146,ENSG00000167635,U-2 OS,Q15072
21390,0.8781342,-4.6320577,3358_32_H1_2,2 25,"Nucleoli,Cytosol",ZNF146,ENSG00000167635,U-2 OS,Q15072
21392,0.69854814,-4.7846417,3365_37_E9_2,2 25,"Nucleoli,Cytosol",RPL3,ENSG00000100316,U-251 MG,P39023 B5MCW2 F8WCR1 G5E9G0 H7C3M2 H7C422
21393,0.8998492,-4.450702,3365_37_E9_1,2 25,"Nucleoli,Cytosol",RPL3,ENSG00000100316,U-251 MG,P39023 B5MCW2 F8WCR1 G5E9G0 H7C3M2 H7C422
21394,1.0294417,-4.519129,3365_35_E9_2,2 25,"Nucleoli,Cytosol",RPL3,ENSG00000100316,U-2 OS,P39023 B5MCW2 F8WCR1 G5E9G0 H7C3M2 H7C422
21395,0.9988149,-4.5736485,3365_35_E9_1,2 25,"Nucleoli,Cytosol",RPL3,ENSG00000100316,U-2 OS,P39023 B5MCW2 F8WCR1 G5E9G0 H7C3M2 H7C422
21426,-2.3623686,3.8971517,40619_1036_G9_1,6 25,"ER,Cytosol",DYNC1I2,ENSG00000077380,HEK 293,Q13409 E7EMU4 E7EQL5 E7EQU2 E7ERH4 E7ERR6 E7ESD3 E7ET01 E7ETL8 E7EU01 E7EUM4 E7EV09 E9PGG1
21427,2.5975835,2.0965362,40619_1036_G9_2,6 25,"ER,Cytosol",DYNC1I2,ENSG00000077380,HEK 293,Q13409 E7EMU4 E7EQL5 E7EQU2 E7ERH4 E7ERR6 E7ESD3 E7ET01 E7ETL8 E7EU01 E7EUM4 E7EV09 E9PGG1
21428,2.5729334,2.8976867,40619_753_G2_1,6 25,"ER,Cytosol",DYNC1I2,ENSG00000077380,Hep G2,Q13409 E7EMU4 E7EQL5 E7EQU2 E7ERH4 E7ERR6 E7ESD3 E7ET01 E7ETL8 E7EU01 E7EUM4 E7EV09 E9PGG1
21429,3.2645972,2.791795,40619_753_G2_2,6 25,"ER,Cytosol",DYNC1I2,ENSG00000077380,Hep G2,Q13409 E7EMU4 E7EQL5 E7EQU2 E7ERH4 E7ERR6 E7ESD3 E7ET01 E7ETL8 E7EU01 E7EUM4 E7EV09 E9PGG1
21468,-1.7998074,0.6505895,4130_79_G11_2,0 25,"Nucleoplasm,Cytosol",RARS,ENSG00000113643,U-251 MG,P54136 E5RH09 E5RI24 E5RJM9
21469,2.6514292,2.4689798,31573_334_E5_1,0 25,"Nucleoplasm,Cytosol",MAGED2,ENSG00000102316,A-431,Q9UNF1 Q5H907 Q5H909
21470,-0.98686224,1.0126454,49829_736_H8_1,0 25,"Nucleoplasm,Cytosol",SALL1,ENSG00000103449,U-2 OS,Q9NSC2 H3BQ32 H3BSM9
21525,0.1928775,2.247333,31573_329_E5_2,0 25,"Nucleoplasm,Cytosol",MAGED2,ENSG00000102316,U-251 MG,Q9UNF1 Q5H907 Q5H909
21586,4.1577163,2.7757468,30711_554_H9_2,2 25,"Nucleoli,Cytosol",NAA10,ENSG00000102030,U-251 MG,P41227 A8MWP7 C9JN83 C9JW55 F8W808
21587,3.5593941,2.571071,30711_554_H9_1,2 25,"Nucleoli,Cytosol",NAA10,ENSG00000102030,U-251 MG,P41227 A8MWP7 C9JN83 C9JW55 F8W808
21610,1.202753,-4.482926,3086_39_E8_1,2 25,"Nucleoli,Cytosol",STON2,ENSG00000140022,A-431,Q8WXE9 A0A3B3IU55 G3V322 H0YJ05
21611,1.0386913,-4.6369247,3086_38_E8_2,2 25,"Nucleoli,Cytosol",STON2,ENSG00000140022,U-2 OS,Q8WXE9 A0A3B3IU55 G3V322 H0YJ05
21612,0.9982998,-4.61289,3086_38_E8_1,2 25,"Nucleoli,Cytosol",STON2,ENSG00000140022,U-2 OS,Q8WXE9 A0A3B3IU55 G3V322 H0YJ05
21638,-0.01697104,2.7194102,3050_1752_H3_8_cr5804d9d255681,0 21,"Nucleoplasm,PM",RHOJ,ENSG00000126785,HUVEC TERT2,Q9H4E5 G3V476 G3V4H1
21642,0.0828963,3.4774306,3050_1752_H3_18_cr5804d9dc35937,0 21,"Nucleoplasm,PM",RHOJ,ENSG00000126785,HUVEC TERT2,Q9H4E5 G3V476 G3V4H1
21645,-3.9773962,-4.4716954,30471_1445_C9_2,5 25,"N. bodies,Cytosol",BMI1,ENSG00000168283,U-2 OS,P35226 Q5T8Z2 Q5T8Z4 Q5T8Z6
21646,-4.005248,-4.463522,30471_1445_C9_1,5 25,"N. bodies,Cytosol",BMI1,ENSG00000168283,U-2 OS,P35226 Q5T8Z2 Q5T8Z4 Q5T8Z6
21657,4.69003,3.144668,30449_298_G3_2,6 25,"ER,Cytosol",RPL26L1,ENSG00000037241,U-251 MG,Q9UNX3 E5RHH1 E5RIT6
21659,4.305599,3.047846,30449_298_G3_1,6 25,"ER,Cytosol",RPL26L1,ENSG00000037241,U-251 MG,Q9UNX3 E5RHH1 E5RIT6
21690,-0.540752,1.3680154,4200_42_A3_1,0 25,"Nucleoplasm,Cytosol",CCDC175,ENSG00000151838,A-431,P0C221 A0A0A0MTQ8
21691,5.906145,-2.9043043,30047_295_F5_2,2 23,"Nucleoli,Mitochondria",PFKL,ENSG00000141959,U-251 MG,P17858 F8WEU2
21692,5.943781,-2.890232,30047_295_F5_1,2 23,"Nucleoli,Mitochondria",PFKL,ENSG00000141959,U-251 MG,P17858 F8WEU2
21702,-1.1798745,0.5539058,4200_42_A3_2,0 25,"Nucleoplasm,Cytosol",CCDC175,ENSG00000151838,A-431,P0C221 A0A0A0MTQ8
21705,-0.30157804,1.8624108,4200_43_A3_1,0 25,"Nucleoplasm,Cytosol",CCDC175,ENSG00000151838,U-251 MG,P0C221 A0A0A0MTQ8
21706,-1.8862171,0.60020584,4200_43_A3_2,0 25,"Nucleoplasm,Cytosol",CCDC175,ENSG00000151838,U-251 MG,P0C221 A0A0A0MTQ8
21736,5.9363084,-2.8635845,30047_297_F5_2,2 23,"Nucleoli,Mitochondria",PFKL,ENSG00000141959,U-2 OS,P17858 F8WEU2
21737,5.9837065,-2.8859944,30047_297_F5_1,2 23,"Nucleoli,Mitochondria",PFKL,ENSG00000141959,U-2 OS,P17858 F8WEU2
21738,0.5064876,-5.2851763,30047_296_F5_2,2 23,"Nucleoli,Mitochondria",PFKL,ENSG00000141959,A-431,P17858 F8WEU2
21739,5.9516506,-2.9077408,30047_296_F5_1,2 23,"Nucleoli,Mitochondria",PFKL,ENSG00000141959,A-431,P17858 F8WEU2
21799,0.63838226,-4.140842,41911_557_H2_4,2 25,"Nucleoli,Cytosol",DDX28,ENSG00000182810,A-431,Q9NUL7
21810,0.854973,-4.3157945,41911_557_H2_3,2 25,"Nucleoli,Cytosol",DDX28,ENSG00000182810,A-431,Q9NUL7
21855,1.1792738,1.6949471,41953_472_E10_2,0 25,"Nucleoplasm,Cytosol",DOHH,ENSG00000129932,A-431,Q9BU89 A0A5F9ZGM7
21856,0.6932006,0.77153116,41953_476_E10_3,0 25,"Nucleoplasm,Cytosol",DOHH,ENSG00000129932,U-2 OS,Q9BU89 A0A5F9ZGM7
21857,-0.7407901,0.41839266,41953_476_E10_5,0 25,"Nucleoplasm,Cytosol",DOHH,ENSG00000129932,U-2 OS,Q9BU89 A0A5F9ZGM7
21878,0.35373083,1.1808199,41953_472_E10_1,0 25,"Nucleoplasm,Cytosol",DOHH,ENSG00000129932,A-431,Q9BU89 A0A5F9ZGM7
21898,-0.28023633,2.534821,41945_1000_A2_1,0 21,"Nucleoplasm,PM",RAB8A,ENSG00000167461,U-251 MG,P61006
21901,-0.34343228,2.9499824,41945_1000_A2_2,0 21,"Nucleoplasm,PM",RAB8A,ENSG00000167461,U-251 MG,P61006
21905,1.1252367,-4.449201,3086_39_E8_2,2 25,"Nucleoli,Cytosol",STON2,ENSG00000140022,A-431,Q8WXE9 A0A3B3IU55 G3V322 H0YJ05
21906,0.50325274,-5.1379294,3086_40_E8_1,2 25,"Nucleoli,Cytosol",STON2,ENSG00000140022,U-251 MG,Q8WXE9 A0A3B3IU55 G3V322 H0YJ05
21907,0.55733114,-5.140715,3086_40_E8_2,2 25,"Nucleoli,Cytosol",STON2,ENSG00000140022,U-251 MG,Q8WXE9 A0A3B3IU55 G3V322 H0YJ05
21918,0.6815753,-4.633872,31357_776_D1_3,2 25,"Nucleoli,Cytosol",UBXN11,ENSG00000158062,U-2 OS,Q5T124 Q5T118 Q5T130 X6R8K8 X6R8M6 X6RDK7 X6RDY0 X6RIY5
21919,0.65371305,-4.6829133,31357_776_D1_2,2 25,"Nucleoli,Cytosol",UBXN11,ENSG00000158062,U-2 OS,Q5T124 Q5T118 Q5T130 X6R8K8 X6R8M6 X6RDK7 X6RDY0 X6RIY5
22046,0.33782315,2.0452573,31573_329_E5_1,0 25,"Nucleoplasm,Cytosol",MAGED2,ENSG00000102316,U-251 MG,Q9UNF1 Q5H907 Q5H909
22063,5.9002995,-2.591279,31550_326_B8_2,2 23,"Nucleoli,Mitochondria",MTX2,ENSG00000128654,A-431,O75431 C9JAZ1 C9JNK6 F8WCW1 F8WE26
22066,0.74267685,-5.0090723,31550_326_B8_1,2 23,"Nucleoli,Mitochondria",MTX2,ENSG00000128654,A-431,O75431 C9JAZ1 C9JNK6 F8WCW1 F8WE26
22111,1.081652,-4.4029984,31443_326_F9_2,2 25,"Nucleoli,Cytosol",EXOC4,ENSG00000131558,A-431,Q96A65
22112,0.85834324,-4.5021377,31443_326_F9_1,2 25,"Nucleoli,Cytosol",EXOC4,ENSG00000131558,A-431,Q96A65
22138,-1.1969992,-2.9125135,30945_389_D1_3,0 25,"Nucleoplasm,Cytosol",BRWD1,ENSG00000185658,A-431,Q9NSI6 H0Y463 H0Y4A7 H0Y4R9 H0Y500 H0Y5I9 H7BZR9 H7C409
22140,0.3052943,0.119408935,30945_389_D1_2,0 25,"Nucleoplasm,Cytosol",BRWD1,ENSG00000185658,A-431,Q9NSI6 H0Y463 H0Y4A7 H0Y4R9 H0Y500 H0Y5I9 H7BZR9 H7C409
22141,1.0856498,-4.504349,30944_626_B11_3,2 25,"Nucleoli,Cytosol",BRWD1,ENSG00000185658,A-431,Q9NSI6 H0Y463 H0Y4A7 H0Y4R9 H0Y500 H0Y5I9 H7BZR9 H7C409
22142,1.0855011,-4.410714,30944_626_B11_1,2 25,"Nucleoli,Cytosol",BRWD1,ENSG00000185658,A-431,Q9NSI6 H0Y463 H0Y4A7 H0Y4R9 H0Y500 H0Y5I9 H7BZR9 H7C409
22143,0.23460925,-4.767697,30944_1179_G1_9,2 25,"Nucleoli,Cytosol",BRWD1,ENSG00000185658,SiHa,Q9NSI6 H0Y463 H0Y4A7 H0Y4R9 H0Y500 H0Y5I9 H7BZR9 H7C409
22144,0.16528581,-4.4027944,30944_1179_G1_8,2 25,"Nucleoli,Cytosol",BRWD1,ENSG00000185658,SiHa,Q9NSI6 H0Y463 H0Y4A7 H0Y4R9 H0Y500 H0Y5I9 H7BZR9 H7C409
22170,0.61646837,-4.5167913,30964_396_D2_2,2 25,"Nucleoli,Cytosol",ZNF507,ENSG00000168813,U-251 MG,Q8TCN5 B9EGE7
22171,0.8842316,-4.5824313,30964_396_D2_1,2 25,"Nucleoli,Cytosol",ZNF507,ENSG00000168813,U-251 MG,Q8TCN5 B9EGE7
22172,1.0370381,-4.2912655,30964_393_D2_2,2 25,"Nucleoli,Cytosol",ZNF507,ENSG00000168813,A-431,Q8TCN5 B9EGE7
22175,0.9811187,-4.3435063,30964_393_D2_1,2 25,"Nucleoli,Cytosol",ZNF507,ENSG00000168813,A-431,Q8TCN5 B9EGE7
22176,4.650368,2.9031467,30964_392_D2_4,2 25,"Nucleoli,Cytosol",ZNF507,ENSG00000168813,U-2 OS,Q8TCN5 B9EGE7
22177,4.6864605,2.8918345,30964_392_D2_3,2 25,"Nucleoli,Cytosol",ZNF507,ENSG00000168813,U-2 OS,Q8TCN5 B9EGE7
22265,6.1255836,-2.777301,31246_331_D3_2,2 23,"Nucleoli,Mitochondria",TTC27,ENSG00000018699,U-2 OS,Q6P3X3 A0A3B3IS02 C9JVS4 F8WCH1 H7C178 H7C329 H7C3A3
22266,6.761384,-2.1920025,31246_331_D3_1,2 23,"Nucleoli,Mitochondria",TTC27,ENSG00000018699,U-2 OS,Q6P3X3 A0A3B3IS02 C9JVS4 F8WCH1 H7C178 H7C329 H7C3A3
22298,0.7707127,-4.653381,31046_366_F6_2,2 25,"Nucleoli,Cytosol",FAM131C,ENSG00000185519,U-2 OS,Q96AQ9
22300,3.3041852,1.0538272,31046_366_F6_1,2 25,"Nucleoli,Cytosol",FAM131C,ENSG00000185519,U-2 OS,Q96AQ9
22316,0.8296408,-3.936646,41514_504_B3_1,2 25,"Nucleoli,Cytosol",RNF125,ENSG00000101695,U-2 OS,Q96EQ8 J3QQW8
22318,0.9230324,-4.285061,41514_504_B3_2,2 25,"Nucleoli,Cytosol",RNF125,ENSG00000101695,U-2 OS,Q96EQ8 J3QQW8
22350,1.2279043,-4.4544487,38134_428_D11_1,2 25,"Nucleoli,Cytosol",TMEM187,ENSG00000177854,U-251 MG,Q14656 C9JIP7 C9JV55
22351,1.3480532,-4.426967,38134_428_D11_2,2 25,"Nucleoli,Cytosol",TMEM187,ENSG00000177854,U-251 MG,Q14656 C9JIP7 C9JV55
22352,1.0315188,-4.3696394,38134_433_D11_1,2 25,"Nucleoli,Cytosol",TMEM187,ENSG00000177854,U-2 OS,Q14656 C9JIP7 C9JV55
22353,1.0159937,-4.309652,38134_433_D11_2,2 25,"Nucleoli,Cytosol",TMEM187,ENSG00000177854,U-2 OS,Q14656 C9JIP7 C9JV55
22354,1.1436357,-4.341443,38134_440_D11_1,2 25,"Nucleoli,Cytosol",TMEM187,ENSG00000177854,A-431,Q14656 C9JIP7 C9JV55
22355,1.0277923,-4.362124,38134_440_D11_2,2 25,"Nucleoli,Cytosol",TMEM187,ENSG00000177854,A-431,Q14656 C9JIP7 C9JV55
22364,0.7497028,-4.9383082,38143_431_A11_1,-1 2,"Unknow,Nucleoli",IQSEC1,ENSG00000144711,U-251 MG,Q6DN90 A0A0C4DGT3 A0A2R8Y695 A0A2R8Y7T6 A0A3B3IRZ4 A0A3B3IU98
