,x,y,id,location_code,location,gene,gene_ensembl_id,cell_line,Uniprot
27465,-3.4301486,-3.5334558,28069_285_B11_1,5 25,"N. bodies,Cytosol",HIPK3,ENSG00000110422,A-431,Q9H422 E9PKD7
27526,-3.7947135,-4.020106,28220_281_G5_2,5 25,"N. bodies,Cytosol",EIF2D,ENSG00000143486,U-251 MG,P41214 A0A087WVB6 A0A087X1L6 A0A087X202 Q5SY38
27530,-0.45866984,1.6118805,28220_281_G5_1,5 25,"N. bodies,Cytosol",EIF2D,ENSG00000143486,U-251 MG,P41214 A0A087WVB6 A0A087X1L6 A0A087X202 Q5SY38
27549,1.3833992,1.8639371,28220_282_G5_1,5 25,"N. bodies,Cytosol",EIF2D,ENSG00000143486,A-431,P41214 A0A087WVB6 A0A087X1L6 A0A087X202 Q5SY38
27571,1.544182,1.4690124,28220_283_G5_2,5 25,"N. bodies,Cytosol",EIF2D,ENSG00000143486,U-2 OS,P41214 A0A087WVB6 A0A087X1L6 A0A087X202 Q5SY38
27572,1.5446466,1.4646169,28220_283_G5_1,5 25,"N. bodies,Cytosol",EIF2D,ENSG00000143486,U-2 OS,P41214 A0A087WVB6 A0A087X1L6 A0A087X202 Q5SY38
27575,1.7510581,1.8638963,28220_282_G5_2,5 25,"N. bodies,Cytosol",EIF2D,ENSG00000143486,A-431,P41214 A0A087WVB6 A0A087X1L6 A0A087X202 Q5SY38
27811,3.073158,6.119493,5624_68_H11_1,5 14,"N. bodies,Microtubules",SCYL3,ENSG00000000457,U-251 MG,Q8IZE3 X6RHX1
27816,-3.9096303,-4.156143,56220_1020_B1_10,5 23,"N. bodies,Mitochondria",DNAAF3,ENSG00000167646,PC-3,Q8N9W5 H0YCU4 H0YD30 M0R2L0 M0R359
27817,-3.9722219,-4.1758723,56220_1020_B1_7,5 23,"N. bodies,Mitochondria",DNAAF3,ENSG00000167646,PC-3,Q8N9W5 H0YCU4 H0YD30 M0R2L0 M0R359
27822,-6.376462,0.9311914,5624_68_H11_2,5 14,"N. bodies,Microtubules",SCYL3,ENSG00000000457,U-251 MG,Q8IZE3 X6RHX1
27824,3.4443927,6.1261463,5624_69_H11_1,5 14,"N. bodies,Microtubules",SCYL3,ENSG00000000457,A-431,Q8IZE3 X6RHX1
27825,3.4412026,6.033698,5624_69_H11_2,5 14,"N. bodies,Microtubules",SCYL3,ENSG00000000457,A-431,Q8IZE3 X6RHX1
27880,0.78340805,-0.22186178,56470_970_D8_1,5 24,"N. bodies,Aggresome",ARHGAP35,ENSG00000160007,U-2 OS,Q9NRY4
27881,0.72361606,-0.34596553,56470_970_D8_2,5 24,"N. bodies,Aggresome",ARHGAP35,ENSG00000160007,U-2 OS,Q9NRY4
27976,-2.4226031,-0.50763804,55855_879_B10_3,0 25,"Nucleoplasm,Cytosol",HMBOX1,ENSG00000147421,U-251 MG,Q6NT76 E5RGZ2 E5RHH9 H0YBM8 H0YKJ1 H0YLF2
27977,-2.261882,-0.6680792,55855_879_B10_5,0 25,"Nucleoplasm,Cytosol",HMBOX1,ENSG00000147421,U-251 MG,Q6NT76 E5RGZ2 E5RHH9 H0YBM8 H0YKJ1 H0YLF2
27978,-0.07200026,-1.3291297,55855_881_G11_2,0 25,"Nucleoplasm,Cytosol",HMBOX1,ENSG00000147421,HeLa,Q6NT76 E5RGZ2 E5RHH9 H0YBM8 H0YKJ1 H0YLF2
27979,4.7579603,-1.549448,55855_881_G11_3,0 25,"Nucleoplasm,Cytosol",HMBOX1,ENSG00000147421,HeLa,Q6NT76 E5RGZ2 E5RHH9 H0YBM8 H0YKJ1 H0YLF2
28552,-0.5367917,3.5302744,58485_1006_H3_1,0 21,"Nucleoplasm,PM",RGS10,ENSG00000148908,U-2 OS,O43665
28553,-0.34139934,3.6978126,58485_1006_H3_2,0 21,"Nucleoplasm,PM",RGS10,ENSG00000148908,U-2 OS,O43665
28554,-0.26859015,2.4123514,58485_1203_G10_4,0 21,"Nucleoplasm,PM",RGS10,ENSG00000148908,PC-3,O43665
28564,-3.3461292,2.977001,58586_1060_C8_6,0 25,"Nucleoplasm,Cytosol",HMBOX1,ENSG00000147421,HeLa,Q6NT76 E5RGZ2 E5RHH9 H0YBM8 H0YKJ1 H0YLF2
28565,-2.8946905,2.4955883,58586_1060_C8_7,0 25,"Nucleoplasm,Cytosol",HMBOX1,ENSG00000147421,HeLa,Q6NT76 E5RGZ2 E5RHH9 H0YBM8 H0YKJ1 H0YLF2
28567,-1.2693949,-2.526462,58485_1203_G10_5,0 21,"Nucleoplasm,PM",RGS10,ENSG00000148908,PC-3,O43665
28658,0.2523834,1.2572153,6065_7_D5_2,0 25,"Nucleoplasm,Cytosol",PSMC3,ENSG00000165916,U-2 OS,P17980 E9PKD5 E9PLG2 E9PM69 E9PMD8 E9PMW0 E9PN50 E9PS45 R4GNH3
28666,-3.9661849,-0.4552184,60569_1136_H11_2,-1 0,"Unknow,Nucleoplasm",EAF1,ENSG00000144597,Hep G2,Q96JC9 F8WFA5
28667,-3.8394587,-0.05282131,60569_1136_H11_3,-1 0,"Unknow,Nucleoplasm",EAF1,ENSG00000144597,Hep G2,Q96JC9 F8WFA5
28668,0.20336524,1.2171004,6065_7_D5_1,0 25,"Nucleoplasm,Cytosol",PSMC3,ENSG00000165916,U-2 OS,P17980 E9PKD5 E9PLG2 E9PM69 E9PMD8 E9PMW0 E9PN50 E9PS45 R4GNH3
28669,-0.73236823,0.71930027,6065_8_D5_1,0 25,"Nucleoplasm,Cytosol",PSMC3,ENSG00000165916,A-431,P17980 E9PKD5 E9PLG2 E9PM69 E9PMD8 E9PMW0 E9PN50 E9PS45 R4GNH3
28671,-0.80502415,0.8260434,6065_8_D5_2,0 25,"Nucleoplasm,Cytosol",PSMC3,ENSG00000165916,A-431,P17980 E9PKD5 E9PLG2 E9PM69 E9PMD8 E9PMW0 E9PN50 E9PS45 R4GNH3
28672,-2.4985852,0.027067509,6065_9_D5_1,5 25,"N. bodies,Cytosol",PSMC3,ENSG00000165916,U-251 MG,P17980 E9PKD5 E9PLG2 E9PM69 E9PMD8 E9PMW0 E9PN50 E9PS45 R4GNH3
28673,-5.5055423,0.8102263,6065_9_D5_2,5 25,"N. bodies,Cytosol",PSMC3,ENSG00000165916,U-251 MG,P17980 E9PKD5 E9PLG2 E9PM69 E9PMD8 E9PMW0 E9PN50 E9PS45 R4GNH3
28749,-0.53067946,5.0757723,5924_1568_B3_1,5 21,"N. bodies,PM",MYO1C,ENSG00000197879,U-2 OS,O00159 F5H6E2 I3L2C3 I3L3F5 I3L3Y6 I3L501
28750,-0.6289961,5.185052,5924_1568_B3_2,5 21,"N. bodies,PM",MYO1C,ENSG00000197879,U-2 OS,O00159 F5H6E2 I3L2C3 I3L3F5 I3L3Y6 I3L501
28751,-0.91719216,5.4074636,5924_1592_F7_1,5 21,"N. bodies,PM",MYO1C,ENSG00000197879,MCF7,O00159 F5H6E2 I3L2C3 I3L3F5 I3L3Y6 I3L501
28752,-0.9581611,5.444467,5924_1592_F7_2,5 21,"N. bodies,PM",MYO1C,ENSG00000197879,MCF7,O00159 F5H6E2 I3L2C3 I3L3F5 I3L3Y6 I3L501
28836,-3.9541132,-4.663341,57384_1416_H10_3,5 25,"N. bodies,Cytosol",GPR155,ENSG00000163328,RH-30,Q7Z3F1 A0A087WXK4
28882,-4.0849867,-4.524939,57384_1373_F4_1,5 25,"N. bodies,Cytosol",GPR155,ENSG00000163328,SH-SY5Y,Q7Z3F1 A0A087WXK4
28883,-4.141468,-4.5420175,57384_1373_F4_2,5 25,"N. bodies,Cytosol",GPR155,ENSG00000163328,SH-SY5Y,Q7Z3F1 A0A087WXK4
28884,2.513326,1.7168928,57384_1377_F4_2,5 25,"N. bodies,Cytosol",GPR155,ENSG00000163328,U-2 OS,Q7Z3F1 A0A087WXK4
28885,2.65657,1.6384791,57384_1377_F4_3,5 25,"N. bodies,Cytosol",GPR155,ENSG00000163328,U-2 OS,Q7Z3F1 A0A087WXK4
29013,-4.031114,-4.6674047,57384_1416_H10_2,5 25,"N. bodies,Cytosol",GPR155,ENSG00000163328,RH-30,Q7Z3F1 A0A087WXK4
29075,-1.7808877,7.453958,58276_1586_E4_5,0 13,"Nucleoplasm,F. a. sites",KLF11,ENSG00000172059,SiHa,O14901 B5MCC4 C9JM94 E7EX78
29076,-1.7675068,7.4044056,58276_1586_E4_6,0 13,"Nucleoplasm,F. a. sites",KLF11,ENSG00000172059,SiHa,O14901 B5MCC4 C9JM94 E7EX78
29119,-0.76669705,0.9948456,5757_1216_H11_3,0 25,"Nucleoplasm,Cytosol",ZWINT,ENSG00000122952,PC-3,O95229 A6NH27 R4GMS7
29130,-0.87657964,0.7949663,5757_1216_H11_5,0 25,"Nucleoplasm,Cytosol",ZWINT,ENSG00000122952,PC-3,O95229 A6NH27 R4GMS7
29132,-0.79523754,-0.7917274,5757_1401_D3_1,0 25,"Nucleoplasm,Cytosol",ZWINT,ENSG00000122952,RH-30,O95229 A6NH27 R4GMS7
29133,4.6733108,-1.5211536,5757_1401_D3_3,0 25,"Nucleoplasm,Cytosol",ZWINT,ENSG00000122952,RH-30,O95229 A6NH27 R4GMS7
29169,-3.7894099,-3.5593023,57913_975_C11_2,0 21,"Nucleoplasm,PM",PKN2,ENSG00000065243,A-431,Q16513 B1AL79 H0Y429 H0Y5V5
29176,3.3244379,2.5727232,5777_1124_D7_1,5 25,"N. bodies,Cytosol",CAND2,ENSG00000144712,HEK 293,O75155 A0A3B3ISC4 C9JH00 F8WBB8
29177,2.6511571,2.792923,5777_1124_D7_2,5 25,"N. bodies,Cytosol",CAND2,ENSG00000144712,HEK 293,O75155 A0A3B3ISC4 C9JH00 F8WBB8
29192,-0.3522588,2.186945,57913_975_C11_1,0 21,"Nucleoplasm,PM",PKN2,ENSG00000065243,A-431,Q16513 B1AL79 H0Y429 H0Y5V5
30946,-0.40962207,4.1789827,7594_1158_A6_3,0 21,"Nucleoplasm,PM",NELFE,ENSG00000204356,U-2 OS,P18615 A0A0A0MSN9 A0A0A0MT02 A2ABK4 E7ENC7 E7EWR7 E9PD43
30947,-0.47376224,4.109219,7594_1158_A6_4,0 21,"Nucleoplasm,PM",NELFE,ENSG00000204356,U-2 OS,P18615 A0A0A0MSN9 A0A0A0MT02 A2ABK4 E7ENC7 E7EWR7 E9PD43
30966,-3.35784,-1.4357314,74179_1717_A5_13_cr57f50cef7a6c2,-1 0,"Unknow,Nucleoplasm",PEX6,ENSG00000124587,A-431,Q13608
30967,-1.9663131,-1.7146522,74179_1717_A5_27_cr57f50d020ccc7,-1 0,"Unknow,Nucleoplasm",PEX6,ENSG00000124587,A-431,Q13608
30970,-3.8778389,-4.002329,74228_1494_G8_5,5 18,"N. bodies,MTOC",NUDT21,ENSG00000167005,RH-30,O43809 H3BND3 H3BV41
30971,-2.5243008,3.5150318,74228_1494_G8_7,5 18,"N. bodies,MTOC",NUDT21,ENSG00000167005,RH-30,O43809 H3BND3 H3BV41
30991,5.543625,-0.99049866,74097_1494_F2_2,5 23,"N. bodies,Mitochondria",YARS2,ENSG00000139131,RH-30,Q9Y2Z4 H0YHS6
31000,5.367545,-0.99180865,74097_1466_C1_4,5 23,"N. bodies,Mitochondria",YARS2,ENSG00000139131,HEK 293,Q9Y2Z4 H0YHS6
31001,5.3469996,-1.0170603,74097_1466_C1_5,5 23,"N. bodies,Mitochondria",YARS2,ENSG00000139131,HEK 293,Q9Y2Z4 H0YHS6
31002,6.253731,-1.0216426,74097_1494_F2_3,5 23,"N. bodies,Mitochondria",YARS2,ENSG00000139131,RH-30,Q9Y2Z4 H0YHS6
31018,-0.42745864,-1.5768646,74818_1475_F3_3,-1 0,"Unknow,Nucleoplasm",ZNF143,ENSG00000166478,HEK 293,P52747 C9J2G7 C9JCG1 C9JRS3 C9JTC5 E7EN86 E9PJF2 E9PLN4 E9PLS7 E9PMY8 E9PPB0 E9PS81 H7C1P6
31040,-0.5206931,-1.5592821,74818_1475_F3_1,-1 0,"Unknow,Nucleoplasm",ZNF143,ENSG00000166478,HEK 293,P52747 C9J2G7 C9JCG1 C9JRS3 C9JTC5 E7EN86 E9PJF2 E9PLN4 E9PLS7 E9PMY8 E9PPB0 E9PS81 H7C1P6
31127,0.69395405,6.106511,843_21_A8_1,0 12,"Nucleoplasm,Actin fil.",H1F0,ENSG00000189060,A-431,P07305
31128,0.6721436,6.1358185,843_21_A8_2,0 12,"Nucleoplasm,Actin fil.",H1F0,ENSG00000189060,A-431,P07305
31207,-1.314453,-0.63706326,77225_1767_A4_10_cr594b903df20d0,0 25,"Nucleoplasm,Cytosol",PLEKHH2,ENSG00000152527,RH-30,Q8IVE3 E5RGK1 H0YBV1
31208,4.3108063,-0.056854144,77225_1767_A4_5_cr594b9035e2107,0 25,"Nucleoplasm,Cytosol",PLEKHH2,ENSG00000152527,RH-30,Q8IVE3 E5RGK1 H0YBV1
31223,-0.62131804,3.514018,78664_1750_C7_18_cr57fb8365be763,0 21,"Nucleoplasm,PM",SCN1A,ENSG00000144285,ASC TERT1,P35498 A0A1B0GU68 A0A1B0GUN7 A0A1B0GUX7 A0A1B0GVX7 A0A1B0GWE6 A0A1W2PPJ3 A0A286YEQ8 A0A286YF26 A0A286YFA8 A0A5F9ZHI6
31224,-0.6136826,3.6450124,78664_1750_C7_8_cr57fb835d08b16,0 21,"Nucleoplasm,PM",SCN1A,ENSG00000144285,ASC TERT1,P35498 A0A1B0GU68 A0A1B0GUN7 A0A1B0GUX7 A0A1B0GVX7 A0A1B0GWE6 A0A1W2PPJ3 A0A286YEQ8 A0A286YF26 A0A286YFA8 A0A5F9ZHI6
31289,5.356409,-1.1429067,71701_1360_C10_1,5 23,"N. bodies,Mitochondria",RAB38,ENSG00000123892,SK-MEL-30,P57729 H0YDB7 H0YEA4
31290,5.3913183,-1.1449637,71701_1360_C10_3,5 23,"N. bodies,Mitochondria",RAB38,ENSG00000123892,SK-MEL-30,P57729 H0YDB7 H0YEA4
31291,5.4249954,-1.0530236,71701_1576_E12_4,5 23,"N. bodies,Mitochondria",RAB38,ENSG00000123892,HaCaT,P57729 H0YDB7 H0YEA4
31292,5.4119473,-1.1282539,71701_1576_E12_5,5 23,"N. bodies,Mitochondria",RAB38,ENSG00000123892,HaCaT,P57729 H0YDB7 H0YEA4
31313,-1.2211976,0.38714617,71538_1371_E10_1,0 25,"Nucleoplasm,Cytosol",ITGB1BP1,ENSG00000119185,SK-MEL-30,O14713 A8MPU2 C9IZZ8 C9J0J6 C9J5T5 C9J6Y2 C9JBU8 C9JZ07 F8WF20 G3V1A3
31314,-1.1243905,-0.24026774,71538_1371_E10_4,0 25,"Nucleoplasm,Cytosol",ITGB1BP1,ENSG00000119185,SK-MEL-30,O14713 A8MPU2 C9IZZ8 C9J0J6 C9J5T5 C9J6Y2 C9JBU8 C9JZ07 F8WF20 G3V1A3
31315,-1.6046915,-0.046086356,71538_1533_C10_3,0 25,"Nucleoplasm,Cytosol",ITGB1BP1,ENSG00000119185,BJ,O14713 A8MPU2 C9IZZ8 C9J0J6 C9J5T5 C9J6Y2 C9JBU8 C9JZ07 F8WF20 G3V1A3
31316,-1.5437113,-0.1199669,71538_1533_C10_4,0 25,"Nucleoplasm,Cytosol",ITGB1BP1,ENSG00000119185,BJ,O14713 A8MPU2 C9IZZ8 C9J0J6 C9J5T5 C9J6Y2 C9JBU8 C9JZ07 F8WF20 G3V1A3
31412,-3.7134924,-4.1244426,70550_1351_H6_1,5 25,"N. bodies,Cytosol",INCENP,ENSG00000149503,U-2 OS,Q9NQS7 E9PM67
31413,1.0266892,1.7621893,70550_1351_H6_6,5 25,"N. bodies,Cytosol",INCENP,ENSG00000149503,U-2 OS,Q9NQS7 E9PM67
31414,2.3357022,7.8526063,70550_1592_F10_3,0 16,"Nucleoplasm,Cyt. bridge",INCENP,ENSG00000149503,MCF7,Q9NQS7 E9PM67
31415,-4.530896,-4.4392867,70550_1592_F10_5,0 16,"Nucleoplasm,Cyt. bridge",INCENP,ENSG00000149503,MCF7,Q9NQS7 E9PM67
31425,-0.75772196,3.3110242,70941_1534_G8_1,5 21,"N. bodies,PM",CORIN,ENSG00000145244,BJ,Q9Y5Q5 A0A087X1D5 E7EQE7 J3KR83 J3KR88 J3KR90
31439,-0.6868908,3.3083107,70941_1534_G8_6,5 21,"N. bodies,PM",CORIN,ENSG00000145244,BJ,Q9Y5Q5 A0A087X1D5 E7EQE7 J3KR83 J3KR88 J3KR90
31454,-0.55835557,4.29016,70941_1696_B9_2,5 21,"N. bodies,PM",CORIN,ENSG00000145244,SH-SY5Y,Q9Y5Q5 A0A087X1D5 E7EQE7 J3KR83 J3KR88 J3KR90
31455,-0.5611567,4.2707515,70941_1696_B9_3,5 21,"N. bodies,PM",CORIN,ENSG00000145244,SH-SY5Y,Q9Y5Q5 A0A087X1D5 E7EQE7 J3KR83 J3KR88 J3KR90
31480,-3.9963555,-4.857376,73099_1593_E11_4,5 25,"N. bodies,Cytosol",FLI1,ENSG00000151702,AF22,Q01543 A0A0A0MSR4 V9GY62 V9GZ02
31481,-4.033671,-4.804431,73099_1593_E11_5,5 25,"N. bodies,Cytosol",FLI1,ENSG00000151702,AF22,Q01543 A0A0A0MSR4 V9GY62 V9GZ02
31669,-3.6133597,-1.9875232,72678_1523_A10_7,0 18,"Nucleoplasm,MTOC",YTHDC2,ENSG00000047188,HeLa,Q9H6S0 D6R9T8 D6RA70 D6RF50
31670,-3.4711409,-1.968835,72678_1523_A10_9,0 18,"Nucleoplasm,MTOC",YTHDC2,ENSG00000047188,HeLa,Q9H6S0 D6R9T8 D6RA70 D6RF50
31733,0.32965806,6.2065244,36738_859_E3_2,0 12,"Nucleoplasm,Actin fil.",TOPBP1,ENSG00000163781,U-2 OS,Q92547 A0A2R8YD63 I3L1F2
31734,0.23524359,6.0106297,36738_859_E3_3,0 12,"Nucleoplasm,Actin fil.",TOPBP1,ENSG00000163781,U-2 OS,Q92547 A0A2R8YD63 I3L1F2
32134,-0.5775765,1.3397288,909_1586_B1_2,0 21,"Nucleoplasm,PM",RP2,ENSG00000102218,SiHa,O75695
32135,-0.58467203,1.3685095,909_1586_B1_6,0 21,"Nucleoplasm,PM",RP2,ENSG00000102218,SiHa,O75695
32182,-2.326486,-5.216089,9392_921_H3_1,-1 0,"Unknow,Nucleoplasm",YY1,ENSG00000100811,A-431,P25490 A0A494C032 G3V3M8 H0YJU4 H0YJV7
32183,-2.3108883,-5.229777,9392_921_H3_2,-1 0,"Unknow,Nucleoplasm",YY1,ENSG00000100811,A-431,P25490 A0A494C032 G3V3M8 H0YJU4 H0YJV7
32223,-1.5620698,0.9118017,8507_100_D2_1,0 25,"Nucleoplasm,Cytosol",SVBP,ENSG00000177868,A-431,Q8N300
32224,-2.5662262,2.501645,8507_100_D2_2,0 25,"Nucleoplasm,Cytosol",SVBP,ENSG00000177868,A-431,Q8N300
32281,-3.737697,-4.4739847,8704_1368_E5_5,5 25,"N. bodies,Cytosol",MRVI1,ENSG00000072952,BJ,Q9Y6F6 E9PJ61 E9PNK7 E9PRG4 E9PRH0 H0YCL0 H0YDM7 H0YI08
32282,-3.77652,-4.545025,8704_1368_E5_6,5 25,"N. bodies,Cytosol",MRVI1,ENSG00000072952,BJ,Q9Y6F6 E9PJ61 E9PNK7 E9PRG4 E9PRH0 H0YCL0 H0YDM7 H0YI08
32283,2.1017935,1.7248601,8704_47_H1_1,5 25,"N. bodies,Cytosol",MRVI1,ENSG00000072952,U-2 OS,Q9Y6F6 E9PJ61 E9PNK7 E9PRG4 E9PRH0 H0YCL0 H0YDM7 H0YI08
32284,2.1830783,1.5821351,8704_47_H1_2,5 25,"N. bodies,Cytosol",MRVI1,ENSG00000072952,U-2 OS,Q9Y6F6 E9PJ61 E9PNK7 E9PRG4 E9PRH0 H0YCL0 H0YDM7 H0YI08
32285,-3.7575788,-4.625871,8704_49_H1_1,5 25,"N. bodies,Cytosol",MRVI1,ENSG00000072952,U-251 MG,Q9Y6F6 E9PJ61 E9PNK7 E9PRG4 E9PRH0 H0YCL0 H0YDM7 H0YI08
32286,-3.7536857,-4.6273303,8704_49_H1_2,5 25,"N. bodies,Cytosol",MRVI1,ENSG00000072952,U-251 MG,Q9Y6F6 E9PJ61 E9PNK7 E9PRG4 E9PRH0 H0YCL0 H0YDM7 H0YI08
32704,4.308053,3.1728876,63318_1273_H4_2,5 25,"N. bodies,Cytosol",ZNF416,ENSG00000083817,HEK 293,Q9BWM5
32705,3.4181666,2.6090121,63318_1273_H4_4,5 25,"N. bodies,Cytosol",ZNF416,ENSG00000083817,HEK 293,Q9BWM5
32803,0.70212203,-0.114187434,64732_1273_E11_2,0 24,"Nucleoplasm,Aggresome",DVL2,ENSG00000004975,HEK 293,O14641 I3L0M7 I3L0Z8 I3L2N2 I3L2W9
32804,0.7170283,-0.11747284,64732_1273_E11_3,0 24,"Nucleoplasm,Aggresome",DVL2,ENSG00000004975,HEK 293,O14641 I3L0M7 I3L0Z8 I3L2N2 I3L2W9
32934,-2.5450397,-1.6068941,61568_1483_F9_4,-1 0,"Unknow,Nucleoplasm",CCDC63,ENSG00000173093,MCF7,Q8NA47 G3V217
32935,-2.876327,-2.4753368,61568_1483_F9_6,-1 0,"Unknow,Nucleoplasm",CCDC63,ENSG00000173093,MCF7,Q8NA47 G3V217
33109,-3.7236035,-4.4387765,61297_1130_D9_1,5 25,"N. bodies,Cytosol",CENPI,ENSG00000102384,U-2 OS,Q92674 Q5JX01 Q5JX02
33110,-3.749689,-4.3732867,61297_1130_D9_2,5 25,"N. bodies,Cytosol",CENPI,ENSG00000102384,U-2 OS,Q92674 Q5JX01 Q5JX02
33111,-3.8706095,-4.4094644,61297_1178_G5_1,5 25,"N. bodies,Cytosol",CENPI,ENSG00000102384,SiHa,Q92674 Q5JX01 Q5JX02
33112,-3.8640258,-4.406205,61297_1178_G5_2,5 25,"N. bodies,Cytosol",CENPI,ENSG00000102384,SiHa,Q92674 Q5JX01 Q5JX02
33137,-3.8584878,-4.8943176,62556_1538_D1_1,5 25,"N. bodies,Cytosol",IDH1,ENSG00000138413,A-431,O75874 C9J4N6 C9JJE5 C9JLU6
33138,-3.8747327,-4.876645,62556_1538_D1_6,5 25,"N. bodies,Cytosol",IDH1,ENSG00000138413,A-431,O75874 C9J4N6 C9JJE5 C9JLU6
33222,-4.138355,-3.139978,6201_43_F7_1,5 25,"N. bodies,Cytosol",KDM5A,ENSG00000073614,U-251 MG,P29375 E7EV89 F5GZ99 F5GZR8 F5H322
33229,4.217685,-0.1653641,6201_41_F7_1,5 25,"N. bodies,Cytosol",KDM5A,ENSG00000073614,U-2 OS,P29375 E7EV89 F5GZ99 F5GZR8 F5H322
33230,4.4193163,-0.3178173,6201_41_F7_2,5 25,"N. bodies,Cytosol",KDM5A,ENSG00000073614,U-2 OS,P29375 E7EV89 F5GZ99 F5GZR8 F5H322
33231,-0.8826365,0.4551773,6201_42_F7_1,5 25,"N. bodies,Cytosol",KDM5A,ENSG00000073614,A-431,P29375 E7EV89 F5GZ99 F5GZR8 F5H322
33232,-0.8430527,0.29041043,6201_42_F7_2,5 25,"N. bodies,Cytosol",KDM5A,ENSG00000073614,A-431,P29375 E7EV89 F5GZ99 F5GZR8 F5H322
33233,-5.174942,0.62572473,6201_43_F7_2,5 25,"N. bodies,Cytosol",KDM5A,ENSG00000073614,U-251 MG,P29375 E7EV89 F5GZ99 F5GZR8 F5H322
33239,2.4279025,0.59120864,62028_1662_F5_1,-1 5,"Unknow,N. bodies",GRASP,ENSG00000161835,Hep G2,Q7Z6J2 F8VRX5
33240,2.203847,0.46954533,62028_1662_F5_4,-1 5,"Unknow,N. bodies",GRASP,ENSG00000161835,Hep G2,Q7Z6J2 F8VRX5
33265,-1.6845627,-1.3510673,61917_1116_H10_3,0 25,"Nucleoplasm,Cytosol",SMAD6,ENSG00000137834,U-2 OS,O43541 H0YK80 H0YM33
33266,-1.9059625,-1.6918814,61917_1116_H10_4,0 25,"Nucleoplasm,Cytosol",SMAD6,ENSG00000137834,U-2 OS,O43541 H0YK80 H0YM33
33308,-3.476262,-0.5759533,62163_1191_F4_1,-1 0,"Unknow,Nucleoplasm",TRAK2,ENSG00000115993,U-2 OS,O60296 Q53RS6
33309,-3.4152386,-0.5859177,62163_1191_F4_2,-1 0,"Unknow,Nucleoplasm",TRAK2,ENSG00000115993,U-2 OS,O60296 Q53RS6
33453,-1.1308298,0.27777007,67443_1254_E9_2,0 25,"Nucleoplasm,Cytosol",NUFIP2,ENSG00000108256,CACO-2,Q7Z417
33472,0.23464897,-1.3169235,67443_1237_G2_1,0 25,"Nucleoplasm,Cytosol",NUFIP2,ENSG00000108256,U-251 MG,Q7Z417
33473,0.026430795,-1.2003481,67443_1237_G2_2,0 25,"Nucleoplasm,Cytosol",NUFIP2,ENSG00000108256,U-251 MG,Q7Z417
33474,-1.3008698,-0.20599972,67443_1254_E9_1,0 25,"Nucleoplasm,Cytosol",NUFIP2,ENSG00000108256,CACO-2,Q7Z417
33574,-1.4735168,5.518535,69824_1595_C6_1,5 22,"N. bodies,C. Junctions",SCHIP1,ENSG00000151967,AF22,P0DPB3 C9JWG6 F8WDG0
33575,-1.5572635,5.4134126,69824_1595_C6_3,5 22,"N. bodies,C. Junctions",SCHIP1,ENSG00000151967,AF22,P0DPB3 C9JWG6 F8WDG0
33822,-4.35184,-4.560454,65699_1318_F11_2,5 25,"N. bodies,Cytosol",GEMIN4,ENSG00000179409,A549,P57678 E7EN12 I3L1J7 I3L2C7 I3L399 I3L4A4 I3L4M4
33823,-4.0589843,-4.393298,65699_1318_F11_4,5 25,"N. bodies,Cytosol",GEMIN4,ENSG00000179409,A549,P57678 E7EN12 I3L1J7 I3L2C7 I3L399 I3L4A4 I3L4M4
33824,-4.180103,-4.669267,6572_1683_D3_11_cr58051cbdc62f9,5 21,"N. bodies,PM",NLGN1,ENSG00000169760,SK-MEL-30,Q8N2Q7 A0A1D5RMP7 C9J4D3 C9JWG7 J3KQ19
33825,-4.163319,-4.669197,6572_1683_D3_16_cr58051cc7cb465,5 21,"N. bodies,PM",NLGN1,ENSG00000169760,SK-MEL-30,Q8N2Q7 A0A1D5RMP7 C9J4D3 C9JWG7 J3KQ19
33907,-0.58941233,4.4882684,65265_1151_D11_1,5 21,"N. bodies,PM",AMER1,ENSG00000184675,RH-30,Q5JTC6
33908,-0.080197565,4.505692,65265_1151_D11_2,5 21,"N. bodies,PM",AMER1,ENSG00000184675,RH-30,Q5JTC6
33909,-4.5514054,-4.610479,65265_1254_F7_1,-1 5,"Unknow,N. bodies",AMER1,ENSG00000184675,CACO-2,Q5JTC6
33910,-4.4818645,-4.601752,65265_1254_F7_2,-1 5,"Unknow,N. bodies",AMER1,ENSG00000184675,CACO-2,Q5JTC6
33979,5.5417466,-1.4810299,66953_1244_F11_1,5 23,"N. bodies,Mitochondria",YME1L1,ENSG00000136758,U-2 OS,Q96TA2 Q5T8D1 Q5T8D2 Q6PJ89 Q96I63 R4GNA5
33980,5.4607663,-1.6864573,66953_1244_F11_2,5 23,"N. bodies,Mitochondria",YME1L1,ENSG00000136758,U-2 OS,Q96TA2 Q5T8D1 Q5T8D2 Q6PJ89 Q96I63 R4GNA5
33981,5.9232917,-1.0779417,66953_1247_F11_6,5 23,"N. bodies,Mitochondria",YME1L1,ENSG00000136758,A-431,Q96TA2 Q5T8D1 Q5T8D2 Q6PJ89 Q96I63 R4GNA5
33982,5.4242167,-1.064315,66953_1247_F11_7,5 23,"N. bodies,Mitochondria",YME1L1,ENSG00000136758,A-431,Q96TA2 Q5T8D1 Q5T8D2 Q6PJ89 Q96I63 R4GNA5
